time,open,high,low,close,Volume
1768244400,158.13,158.151,158.093,158.138,5368
1768248000,158.136,158.2,158.113,158.186,5328
1768251600,158.185,158.195,158.12,158.16,3687
1768255200,158.088,158.107,158.039,158.06,3981
1768258800,158.086,158.177,157.894,157.976,6695
1768262400,157.975,158.284,157.964,158.163,9603
1768266000,158.163,158.5,158.158,158.485,9472
1768269600,158.486,158.69,158.335,158.671,8379
1768273200,158.672,158.825,158.645,158.812,6639
1768276800,158.813,158.908,158.638,158.721,9411
1768280400,158.718,158.828,158.708,158.785,8366
1768284000,158.784,158.973,158.743,158.761,10033
1768287600,158.762,158.955,158.732,158.943,8675
1768291200,158.943,159.05,158.871,158.93,10327
1768294800,158.936,159.02,158.818,158.889,8904
1768298400,158.888,158.948,158.801,158.804,8857
1768302000,158.806,158.944,158.803,158.857,7880
1768305600,158.854,158.936,158.838,158.894,8307
1768309200,158.893,158.955,158.58,158.881,14868
1768312800,158.887,158.996,158.802,158.909,14723
1768316400,158.908,159.086,158.857,158.925,14163
1768320000,158.926,159.193,158.904,159.068,12491
1768323600,159.07,159.142,158.975,159.025,8607
1768327200,159.024,159.094,159.001,159.045,7510
1768330800,159.044,159.146,159.036,159.115,7073
1768334400,159.117,159.159,159.087,159.119,6630
1768338000,159.122,159.178,159.11,159.167,3039
1768341600,159.085,159.17,159.07,159.112,2165
1768345200,159.112,159.204,159.112,159.199,5165
1768348800,159.201,159.288,159.096,159.195,9873
1768352400,159.195,159.455,159.193,159.34,9300
1768356000,159.339,159.393,159.179,159.207,8036
1768359600,159.205,159.205,159.082,159.163,6506
1768363200,159.169,159.243,159.126,159.204,6854
1768366800,159.205,159.34,159.163,159.333,7559
1768370400,159.334,159.352,159.133,159.143,9039
1768374000,159.146,159.195,159.106,159.176,8174
1768377600,159.175,159.195,158.863,158.929,14661
1768381200,158.925,158.946,158.671,158.761,12510
1768384800,158.761,158.815,158.582,158.687,10809
1768388400,158.686,158.823,158.573,158.715,9704
1768392000,158.714,158.717,158.161,158.558,13502
1768395600,158.556,158.74,158.507,158.598,12349
1768399200,158.598,158.672,158.157,158.21,16937
1768402800,158.211,158.418,158.103,158.123,14834
1768406400,158.126,158.281,158.1,158.137,11941
1768410000,158.138,158.342,158.121,158.303,8446
1768413600,158.303,158.465,158.303,158.465,8764
1768417200,158.469,158.517,158.419,158.505,7741
1768420800,158.505,158.597,158.454,158.592,8510
1768424400,158.591,158.598,158.424,158.424,4982
1768428000,158.365,158.41,158.176,158.251,2413
1768431600,158.255,158.434,158.245,158.423,4780
1768435200,158.427,158.577,158.378,158.41,9439
1768438800,158.409,158.437,158.228,158.354,12292
1768442400,158.355,158.544,158.31,158.521,8351
1768446000,158.523,158.645,158.492,158.514,7553
1768449600,158.515,158.648,158.475,158.593,5614
1768453200,158.594,158.615,158.382,158.432,7097
1768456800,158.43,158.65,158.4,158.614,9563
1768460400,158.61,158.731,158.452,158.582,9165
1768464000,158.584,158.712,158.538,158.69,10344
1768467600,158.691,158.701,158.304,158.398,10345
1768471200,158.388,158.473,158.345,158.465,8692
1768474800,158.461,158.566,158.434,158.566,6424
1768478400,158.568,158.606,158.487,158.598,7626
1768482000,158.597,158.856,158.553,158.83,13126
1768485600,158.829,158.88,158.648,158.741,13014
1768489200,158.74,158.744,158.477,158.535,12353
1768492800,158.534,158.57,158.412,158.499,11421
1768496400,158.5,158.539,158.443,158.51,8365
1768500000,158.509,158.521,158.474,158.493,6563
1768503600,158.491,158.562,158.462,158.53,8441
1768507200,158.529,158.645,158.512,158.642,7156
1768510800,158.638,158.672,158.604,158.618,4365
1768514400,158.587,158.615,158.55,158.611,1339
1768518000,158.611,158.67,158.563,158.59,4155
1768521600,158.591,158.703,158.516,158.656,7864
1768525200,158.655,158.682,158.47,158.598,8695
1768528800,158.597,158.633,157.954,158.303,11469
1768532400,158.303,158.306,158.107,158.108,7526
1768536000,158.108,158.294,158.099,158.276,5833
1768539600,158.276,158.379,158.224,158.375,5236
1768543200,158.378,158.45,158.335,158.386,7246
1768546800,158.388,158.406,158.097,158.173,10048
1768550400,158.169,158.253,158.01,158.208,11018
1768554000,158.207,158.215,158.073,158.194,8729
1768557600,158.195,158.22,158.077,158.126,8697
1768561200,158.125,158.155,158.05,158.095,8241
1768564800,158.094,158.225,158.076,158.154,10497
1768568400,158.153,158.156,157.943,158.022,10649
1768572000,158.02,158.12,157.842,157.908,10352
1768575600,157.908,158.263,157.821,158.062,15941
1768579200,158.063,158.099,157.937,158.021,11288
1768582800,158.021,158.161,158.02,158.14,6835
1768586400,158.141,158.245,158.126,158.178,7234
1768590000,158.178,158.213,158.098,158.122,6093
1768593600,158.113,158.117,158.04,158.078,4480
1768597200,158.079,158.138,158.064,158.093,2526
1768773600,157.877,157.949,157.799,157.848,3832
1768777200,157.834,157.847,157.499,157.552,11334
1768780800,157.56,157.879,157.445,157.472,11988
1768784400,157.468,157.7,157.423,157.687,9513
1768788000,157.686,157.927,157.684,157.865,8056
1768791600,157.869,157.947,157.836,157.855,2688
1768795200,157.88,157.917,157.822,157.828,7073
1768798800,157.824,157.948,157.753,157.902,6962
1768802400,157.904,157.937,157.79,157.814,6934
1768806000,157.813,158.12,157.743,158.076,10292
1768809600,158.075,158.154,157.997,158.028,9407
1768813200,158.024,158.165,157.862,157.927,12146
1768816800,157.927,157.994,157.825,157.883,8302
1768820400,157.884,158.106,157.883,158.039,8349
1768824000,158.04,158.06,157.918,158.021,8277
1768827600,158.019,158.03,157.876,157.922,7008
1768831200,157.927,157.947,157.864,157.902,6859
1768834800,157.908,158.081,157.863,158.063,8723
1768838400,158.062,158.139,158.037,158.076,6560
1768842000,158.077,158.105,158.011,158.035,3295
1768845600,158.031,158.076,158.008,158.074,2499
1768849200,158.077,158.113,158.074,158.08,2325
1768852800,158.084,158.156,158.076,158.127,1792
1768856400,158.13,158.142,158.102,158.122,1363
1768860000,158.038,158.099,157.997,158.089,1228
1768863600,158.114,158.225,158.11,158.165,4123
1768867200,158.164,158.282,157.896,157.937,10224
1768870800,157.94,158.194,157.845,157.95,11489
1768874400,157.948,158.08,157.942,158.034,7370
1768878000,158.028,158.036,157.904,157.972,7597
1768881600,157.971,158.101,157.897,158.033,8983
1768885200,158.032,158.124,157.952,158.105,9196
1768888800,158.099,158.467,158.093,158.413,10333
1768892400,158.42,158.603,158.305,158.374,12235
1768896000,158.372,158.396,157.747,157.816,16239
1768899600,157.816,157.818,157.559,157.73,14137
1768903200,157.732,157.937,157.695,157.812,11873
1768906800,157.814,157.914,157.686,157.751,12699
1768910400,157.752,157.896,157.658,157.864,12576
1768914000,157.867,157.973,157.467,157.838,15352
1768917600,157.839,158.076,157.748,158.038,17994
1768921200,158.037,158.108,157.852,157.927,14910
1768924800,157.931,158.073,157.854,157.894,11693
1768928400,157.894,157.988,157.855,157.956,9784
1768932000,157.956,158.058,157.947,158.049,8497
1768935600,158.054,158.299,158.042,158.287,8345
1768939200,158.286,158.291,158.184,158.21,8399
1768942800,158.211,158.231,158.133,158.138,4083
1768946400,158.121,158.149,158.091,158.137,952
1768950000,158.171,158.208,158.042,158.152,4972
1768953600,158.154,158.283,158.11,158.112,10340
1768957200,158.113,158.171,157.855,157.959,13098
1768960800,157.962,158.078,157.885,157.916,7726
1768964400,157.914,158.15,157.89,158.089,8487
1768968000,158.087,158.131,157.996,158.037,7592
1768971600,158.036,158.241,158.031,158.208,9426
1768975200,158.204,158.258,158.078,158.142,8625
1768978800,158.145,158.171,157.874,157.928,9996
1768982400,157.926,157.988,157.821,157.874,11470
1768986000,157.87,158.037,157.827,158.006,10292
1768989600,157.999,158.089,157.988,158.025,10861
1768993200,158.021,158.078,157.912,157.912,9566
1768996800,157.909,157.939,157.748,157.796,11256
1769000400,157.793,157.942,157.763,157.886,12221
1769004000,157.887,158.151,157.873,158.114,17702
1769007600,158.116,158.309,158.059,158.216,15515
1769011200,158.215,158.259,158.076,158.171,13643
1769014800,158.167,158.215,158.038,158.144,11695
1769018400,158.143,158.244,158.114,158.219,9272
1769022000,158.219,158.533,158.14,158.384,12130
1769025600,158.383,158.502,158.33,158.377,10554
1769029200,158.376,158.422,158.268,158.289,5095
1769032800,158.256,158.311,158.247,158.286,2137
1769036400,158.286,158.486,158.271,158.462,5443
