time,open,high,low,close
1739556000,1.05074,1.05082,1.04949,1.04986
1739563200,1.04987,1.04987,1.04885,1.04887
1739743200,1.04853,1.04944,1.04841,1.04886
1739750400,1.04887,1.05065,1.04855,1.05054
1739757600,1.05053,1.05057,1.04943,1.04948
1739764800,1.04949,1.04984,1.04847,1.04898
1739772000,1.04894,1.04956,1.04807,1.04827
1739779200,1.04831,1.04848,1.04711,1.04742
1739786400,1.04741,1.04894,1.04734,1.0482
1739793600,1.04821,1.04852,1.04672,1.04743
1739800800,1.04744,1.04842,1.04713,1.04797
1739808000,1.04796,1.04848,1.04767,1.04825
1739815200,1.04824,1.0484,1.04792,1.04815
1739822400,1.04816,1.04854,1.04807,1.04833
1739829600,1.0476,1.04859,1.04735,1.04851
1739836800,1.0485,1.04864,1.04628,1.04662
1739844000,1.04663,1.04725,1.04618,1.0463
1739851200,1.04629,1.04642,1.04523,1.04551
1739858400,1.04553,1.04692,1.04546,1.04637
1739865600,1.04635,1.04693,1.04547,1.04639
1739872800,1.04644,1.04671,1.0459,1.0463
1739880000,1.04629,1.0467,1.04419,1.04447
1739887200,1.04448,1.04671,1.04416,1.04662
1739894400,1.04664,1.04694,1.04393,1.0446
1739901600,1.04459,1.04498,1.0435,1.04452
1739908800,1.04447,1.04495,1.04414,1.04456
1739916000,1.04442,1.04514,1.04442,1.04482
1739923200,1.04481,1.04493,1.0441,1.04465
1739930400,1.04467,1.04523,1.04448,1.04514
1739937600,1.04516,1.04564,1.04483,1.04563
1739944800,1.04563,1.04615,1.04486,1.04512
1739952000,1.04516,1.04564,1.04285,1.0429
1739959200,1.04291,1.04333,1.0419,1.04247
1739966400,1.04248,1.04352,1.04217,1.04339
1739973600,1.0434,1.04413,1.04216,1.04242
1739980800,1.04241,1.04251,1.0401,1.04098
1739988000,1.041,1.04325,1.04086,1.04258
1739995200,1.04256,1.04265,1.04207,1.04223
1740002400,1.04151,1.04258,1.04151,1.04209
1740009600,1.0421,1.04327,1.04185,1.04213
1740016800,1.04214,1.04376,1.04201,1.04311
1740024000,1.04313,1.04343,1.04241,1.04277
1740031200,1.04277,1.04345,1.04235,1.04316
1740038400,1.04315,1.0442,1.04287,1.04371
1740045600,1.0437,1.04465,1.04308,1.04386
1740052800,1.04388,1.04549,1.04332,1.04483
1740060000,1.04482,1.04754,1.04418,1.04741
1740067200,1.0474,1.04946,1.04644,1.04893
1740074400,1.04887,1.05036,1.04853,1.05017
1740081600,1.05016,1.05035,1.04953,1.05015
1740088800,1.0492,1.05056,1.04919,1.05004
1740096000,1.05002,1.05006,1.04845,1.0487
1740103200,1.04868,1.05046,1.04865,1.05026
1740110400,1.05025,1.0505,1.04915,1.04929
1740117600,1.04929,1.04998,1.04878,1.04922
1740124800,1.04921,1.04942,1.04667,1.04693
1740132000,1.04692,1.04739,1.04632,1.04692
1740139200,1.04693,1.04779,1.04592,1.04753
1740146400,1.0475,1.04926,1.04527,1.04542
1740153600,1.0454,1.04644,1.04493,1.04631
1740160800,1.04632,1.04679,1.04509,1.04626
1740168000,1.04616,1.04646,1.04574,1.04596
1740348000,1.04712,1.04848,1.04591,1.0474
1740355200,1.04743,1.05206,1.04717,1.0518
1740362400,1.05179,1.05282,1.05156,1.05195
1740369600,1.05194,1.05207,1.05101,1.05165
1740376800,1.05164,1.05164,1.04869,1.0491
1740384000,1.04915,1.04927,1.04689,1.04718
1740391200,1.04721,1.04813,1.04639,1.04682
1740398400,1.04682,1.04757,1.04603,1.0467
1740405600,1.04671,1.04707,1.04528,1.0469
1740412800,1.04686,1.04838,1.04658,1.04726
1740420000,1.04721,1.04858,1.04708,1.04752
1740427200,1.04754,1.04796,1.04619,1.0468
1740434400,1.0464,1.04696,1.04603,1.04614
1740441600,1.04617,1.04658,1.04598,1.04652
1740448800,1.04653,1.04764,1.0465,1.04732
1740456000,1.04734,1.04782,1.04722,1.0477
1740463200,1.04771,1.04804,1.04634,1.04642
1740470400,1.0464,1.0479,1.04562,1.04731
1740477600,1.0473,1.04899,1.04652,1.04893
1740484800,1.04894,1.05097,1.04884,1.05002
1740492000,1.05003,1.05192,1.0492,1.04985
1740499200,1.04981,1.0506,1.04839,1.05024
1740506400,1.05025,1.05183,1.05022,1.05106
1740513600,1.05105,1.05192,1.05091,1.05149
1740520800,1.05121,1.05229,1.05107,1.05205
1740528000,1.05202,1.05251,1.05138,1.05154
1740535200,1.05156,1.05171,1.05014,1.05046
1740542400,1.05045,1.05055,1.04906,1.04914
1740549600,1.04915,1.05013,1.04873,1.0494
1740556800,1.04937,1.05115,1.04918,1.04971
1740564000,1.0497,1.05023,1.04864,1.04918
1740571200,1.04917,1.0495,1.04748,1.04843
1740578400,1.04842,1.05092,1.04795,1.05058
1740585600,1.05062,1.05286,1.04832,1.04924
1740592800,1.04925,1.05005,1.0482,1.04911
1740600000,1.0491,1.04912,1.04784,1.04848
1740607200,1.048,1.04927,1.048,1.0488
1740614400,1.0488,1.04881,1.0473,1.04784
1740621600,1.04786,1.04805,1.04649,1.04657
1740628800,1.04658,1.04697,1.04589,1.04651
1740636000,1.04649,1.04803,1.0464,1.04751
1740643200,1.04753,1.04854,1.04705,1.04843
1740650400,1.04842,1.04874,1.04738,1.0476
1740657600,1.04758,1.04894,1.04196,1.04238
1740664800,1.04234,1.04416,1.04095,1.0415
1740672000,1.04153,1.04183,1.04005,1.04074
1740679200,1.04077,1.0418,1.04034,1.04045
1740686400,1.04046,1.04085,1.03969,1.03983
1740693600,1.03968,1.04006,1.03878,1.03939
1740700800,1.03938,1.04042,1.03846,1.0385
1740708000,1.03851,1.03917,1.03809,1.03884
1740715200,1.03885,1.0391,1.03844,1.0389
1740722400,1.03887,1.04007,1.03826,1.03962
1740729600,1.03961,1.04079,1.03944,1.03955
1740736800,1.03954,1.04059,1.03924,1.03987
1740744000,1.03986,1.04162,1.0398,1.0407
1740751200,1.04071,1.04201,1.03935,1.04003
1740758400,1.04001,1.04115,1.03902,1.03966
1740765600,1.03964,1.03983,1.03597,1.03677
1740772800,1.03676,1.03771,1.03623,1.03757
1740952800,1.04032,1.0421,1.03973,1.04122
1740960000,1.04121,1.04233,1.04024,1.04199
1740967200,1.04198,1.04233,1.04102,1.04171
1740974400,1.04169,1.04206,1.04123,1.04146
1740981600,1.04145,1.04165,1.0402,1.04055
1740988800,1.04054,1.04291,1.03888,1.04269
1740996000,1.04272,1.04579,1.04272,1.04527
1741003200,1.04528,1.04765,1.04528,1.0472
1741010400,1.04719,1.05037,1.04688,1.04848
1741017600,1.04847,1.05014,1.0484,1.04906
1741024800,1.04905,1.05042,1.04725,1.04731
1741032000,1.04734,1.04927,1.04669,1.04882
1741039200,1.04861,1.04924,1.04768,1.04857
1741046400,1.04856,1.0496,1.04769,1.04885
1741053600,1.04886,1.04902,1.04751,1.04773
1741060800,1.04775,1.04864,1.04713,1.04834
1741068000,1.04835,1.05007,1.04789,1.04932
1741075200,1.0493,1.05271,1.04864,1.0512
1741082400,1.05122,1.05446,1.05026,1.05443
1741089600,1.05446,1.05595,1.05309,1.05392
1741096800,1.05388,1.05485,1.04965,1.05266
1741104000,1.05263,1.05441,1.05153,1.05416
1741111200,1.05417,1.06019,1.05376,1.06007
1741118400,1.06006,1.06273,1.06006,1.06257
1741125600,1.06216,1.06371,1.06163,1.06233
1741132800,1.0623,1.06275,1.06088,1.06126
1741140000,1.06124,1.06202,1.06022,1.06182
1741147200,1.06183,1.06326,1.06154,1.06317
1741154400,1.06314,1.06762,1.06243,1.06746
1741161600,1.0674,1.07221,1.06587,1.07118
1741168800,1.07117,1.07153,1.06766,1.06789
1741176000,1.0679,1.07227,1.06787,1.07159
1741183200,1.07157,1.07772,1.07138,1.07652
1741190400,1.0765,1.07881,1.07615,1.0785
1741197600,1.07856,1.07909,1.0764,1.07902
1741204800,1.079,1.07968,1.07857,1.07891
1741212000,1.07886,1.07952,1.07873,1.07943
1741219200,1.07943,1.08204,1.07873,1.08151
1741226400,1.08153,1.08193,1.07883,1.07896
1741233600,1.07897,1.08119,1.07842,1.08106
1741240800,1.08103,1.08223,1.07921,1.07992
1741248000,1.07991,1.0817,1.07806,1.07999
1741255200,1.07998,1.08033,1.07832,1.07993
1741262400,1.07994,1.08454,1.07881,1.08262
1741269600,1.08261,1.08535,1.08116,1.08171
